name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Kia,Besta,Мінівен,2900,1998,144.0,Задній,Ручна / Механіка,2.2 л (65 к.с. / 48 кВт);Дизель,Синій металік,Львів,,true
Kia,Clarus,Седан,2900,1998,127.0,,Ручна / Механіка,2 л;Газ / Бензин,Сірий,Харків,3,true
Kia,Sephia,Хетчбек,2900,1997,315.0,Передній,Ручна / Механіка,1.5 л (133 к.с. / 98 кВт);Бензин,Зелений,Вишгород,2,true
Kia,Clarus,Седан,2900,1997,169.0,Передній,,1.8 л (116 к.с. / 85 кВт);Газ / Бензин,Зелений металік,Ширяєве,3,true
Kia,Clarus,Седан,2900,2000,250.0,Передній,Ручна / Механіка,2 л;Бензин,Сірий,Одеса,3,true
Kia,Sephia,Седан,2950,1997,291.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Червоний,Кропивницький (Кіровоград),1,true
Kia,Shuma,Хетчбек,3000,2000,100.0,Передній,,1.5 л;Бензин,Червоний,Полтава,2,true
Kia,Pregio пасс.,"Легковий фургон (до 1,5т)",3000,2000,150.0,,Ручна / Механіка,2.7 л;Дизель,Сірий,Київ,3,true
Kia,Shuma,Хетчбек,3000,2000,277.0,Передній,Ручна / Механіка,1.5 л;Бензин,Червоний,Київ,,true
Kia,Sephia,Седан,3000,2003,198.0,Передній,Ручна / Механіка,(101 к.с. / 74 кВт);Бензин,,Одеса,,true
Kia,Carnival,"Легковий фургон (до 1,5т)",3000,2000,335.0,Передній,Ручна / Механіка,2.9 л;Дизель,Зелений,Ужгород,,true
Kia,Cerato,Седан,3000,2007,286.0,,,,,Київ,,false
Kia,Sportage,Позашляховик / Кросовер,3050,1999,195.0,Повний,Ручна / Механіка,2 л;Бензин,,Одеса,,true
Kia,Sephia,Седан,3100,1996,288.0,Передній,Ручна / Механіка,1.5 л (80 к.с. / 59 кВт);Бензин,Зелений металік,Обухів,3,true
Kia,Pride,Хетчбек,3100,1996,130.0,Передній,Ручна / Механіка,1.3 л;Бензин,Білий,Бровари,2,true
