name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Lexus,RX 300,Позашляховик / Кросовер,9600,2004,211.0,Повний,Типтронік,3 л (204 к.с. / 150 кВт);Газ / Бензин,Чорний металік,Дніпро (Дніпропетровськ),3,true
Lexus,GS 300,Седан,9700,2005,208.0,Повний,Автомат,3 л;Бензин,Чорний,Івано-Франківськ,6,true
Lexus,LS 430,Седан,9700,2005,196.0,Задній,Автомат,4.3 л (290 к.с. / 213 кВт);Газ / Бензин,Чорний,Славутич,,true
Lexus,IS 220,Седан,9700,2008,240.0,Передній,Ручна / Механіка,2.2 л (170 к.с. / 125 кВт);Дизель,Чорний металік,Луцьк,,true
Lexus,GS 300,Седан,9750,2006,203.0,Задній,Автомат,3 л;Бензин,Сірий металік,Черкаси,9,true
Lexus,GS 300,Седан,9777,2006,180.0,Задній,Автомат,3 л;Бензин,Чорний металік,Дніпро (Дніпропетровськ),,true
Lexus,GS 300,Седан,9800,2005,320.0,Задній,,3 л;Бензин,Сірий металік,Вінниця,1,true
Lexus,LS 430,Седан,9800,2004,360.0,Задній,Автомат,4.3 л (282 к.с. / 207 кВт);Газ / Бензин,Чорний,Бориспіль,3,true
Lexus,GS 300,Седан,9800,2006,300.0,Задній,Автомат,3 л (329 к.с. / 242 кВт);Бензин,Сірий,Кам'янське (Дніпродзержинськ),2,true
Lexus,IS 220,Седан,9800,2008,194.0,Задній,Ручна / Механіка,2.2 л (176.8 к.с. / 130 кВт);Дизель,Сірий металік,Івано-Франківськ,7,true
Lexus,RX 330,Позашляховик / Кросовер,9800,2003,200.0,,Автомат,3.3 л;Газ / Бензин,Сірий металік,Кременчук,5,true
Lexus,IS 220,Седан,9800,2007,160.0,,Ручна / Механіка,2.2 л (177 к.с. / 130 кВт);Дизель,,Одеса,5,true
Lexus,IS 220,Седан,9850,2010,189.0,Задній,Ручна / Механіка,2.2 л;Дизель,Синій,Рівне,1,true
Lexus,IS 220,Седан,9900,2006,208.0,Задній,Ручна / Механіка,2.2 л;Дизель,Сірий,Одеса,2,true
Lexus,RX 300,Позашляховик / Кросовер,9900,2003,235.0,Повний,Автомат,3 л;Бензин,Сірий металік,Вінниця,3,true
Lexus,GS 300,Седан,9900,2007,170.0,Задній,Автомат,3 л;Бензин,Чорний,Львів,1,true
Lexus,IS 220,Седан,9900,2006,240.0,Задній,Ручна / Механіка,2.2 л (240.72 к.с. / 177 кВт);Дизель,Чорний,Львів,,true
Lexus,LS 430,Седан,9900,2004,251.0,,,4.3 л;Газ / Бензин,Сірий,Чернігів,5,true
Lexus,RX 300,Позашляховик / Кросовер,9950,2006,275.0,,Автомат,3 л;Газ / Бензин,Чорний металік,Охтирка,2,false
Lexus,RX 300,Хетчбек,9999,2005,177.0,Повний,Автомат,3 л (299.2 к.с. / 220 кВт);Газ / Бензин,Сірий металік,Львів,3,true
Lexus,GS 300,Седан,9999,2006,180.0,Задній,Автомат,3 л (250 к.с. / 184 кВт);Бензин,Сірий металік,Запоріжжя,,true
Lexus,GS 300,Седан,9999,2005,145.0,Повний,Автомат,3 л;Бензин,Сірий металік,Київ,3,true
Lexus,RX 330,Позашляховик / Кросовер,9999,2004,176.0,Повний,Автомат,3.3 л (286.96 к.с. / 211 кВт);Бензин,Сірий,Одеса,2,true
Lexus,RX 330,Позашляховик / Кросовер,10000,2004,150.0,,,3.3 л;Газ / Бензин,Сірий металік,Одеса,4,true
Lexus,RX 330,Позашляховик / Кросовер,10000,2004,338.0,Передній,Автомат,3.3 л (233 к.с. / 171 кВт);Бензин,Сірий металік,Южне (Південне),3,true
Lexus,RX 300,Унiверсал,10000,2004,350.0,Повний,Автомат,3 л;Бензин,Сірий,Одеса,,true
Lexus,RX 330,Позашляховик / Кросовер,10000,2005,170.0,,Типтронік,3.3 л;Газ / Бензин,Сірий,Полтава,4,true
Lexus,SC 430,Кабріолет,10000,2004,150.0,Задній,Автомат,4.3 л (285 к.с. / 210 кВт);Бензин,Чорний,Харків,,true
Lexus,IS 220,Седан,10000,2009,130.0,,Ручна / Механіка,2.2 л;Дизель,Сірий металік,Світловодськ,,true
Lexus,IS 250,Седан,10100,2006,175.0,Задній,Автомат,2.5 л;Бензин,Чорний,Харків,5,true
Lexus,IS 250,Седан,10200,2007,160.0,Передній,Автомат,2.5 л;Бензин,Синій металік,Бердянськ,5,true
Lexus,RX 330,Позашляховик / Кросовер,10200,2003,360.0,Повний,Автомат,3.3 л;Газ / Бензин,Синій металік,Київ,2,true
Lexus,RX 330,Позашляховик / Кросовер,10300,2005,137.0,Повний,Автомат,3.3 л;Газ / Бензин,Бежевий,Одеса,2,true
Lexus,IS 200,Седан,10300,2006,220.0,Задній,Ручна / Механіка,2.2 л;Дизель,Сірий металік,Вінниця,,true
Lexus,IS 220,Седан,10300,2010,150.0,,Ручна / Механіка,2.2 л;Дизель,Білий,Буськ,1,true
Lexus,GS 350,Седан,10300,2007,269.0,Повний,Типтронік,3.5 л (307 к.с. / 226 кВт);Бензин,Чорний металік,Запоріжжя,2,true
Lexus,IS 250,Седан,10400,2006,212.0,Повний,Автомат,2.5 л;Бензин,Сірий металік,Київ,4,true
Lexus,RX 300,Позашляховик / Кросовер,10400,2003,199.0,,Типтронік,3 л;Бензин,Синій,Одеса,5,true
Lexus,ES 300,Седан,10400,2005,179.0,Передній,Автомат,3 л;Бензин,Чорний,Дніпро (Дніпропетровськ),,true
Lexus,IS 220,Седан,10500,2009,285.0,,,2.2 л;Дизель,Чорний металік,Запоріжжя,3,true
Lexus,GS 300,Седан,10500,2007,200.0,,Типтронік,3 л;Газ / Бензин,Червоний металік,Енергодар,6,true
Lexus,LS 430,Седан,10500,2003,222.0,Задній,Автомат,4.3 л (290 к.с. / 213 кВт);Газ / Бензин,Чорний,Дніпро (Дніпропетровськ),3,true
Lexus,GS 300,Седан,10500,2005,195.0,Повний,Типтронік,3 л (249 к.с. / 183 кВт);Бензин,Сірий,Черкаси,5,true
Lexus,RX 300,Позашляховик / Кросовер,10500,2004,286.0,Повний,Автомат,3 л;Газ / Бензин,Чорний,Київ,2,true
Lexus,IS 300,Седан,10500,2007,225.0,Задній,Автомат,3 л (282.88 к.с. / 208 кВт);Бензин,Чорний,Київ,4,true
Lexus,GS 300,Седан,10500,2006,175.0,Повний,Автомат,3 л;Бензин,,Львів,4,true
Lexus,RX 330,Позашляховик / Кросовер,10500,2004,212.0,Повний,Автомат,3.3 л (233 к.с. / 171 кВт);Газ / Бензин,Сірий,Одеса,4,true
Lexus,RX 300,Позашляховик / Кросовер,10500,2003,176.0,Повний,Автомат,3 л (214 к.с. / 157 кВт);Газ / Бензин,Сірий металік,Суми,5,true
Lexus,RX 300,Позашляховик / Кросовер,10500,2005,175.0,Повний,Автомат,3 л;Газ / Бензин,Чорний металік,Першотравенськ,3,true
Lexus,RX 300,Позашляховик / Кросовер,10500,2003,268.0,Повний,Автомат,3 л (200 к.с. / 147 кВт);Газ / Бензин,Сірий металік,Івано-Франківськ,8,true
Lexus,RX 300,Позашляховик / Кросовер,10500,2003,230.0,Повний,Типтронік,3 л;Газ / Бензин,Сірий металік,Харків,1,true
Lexus,ES 300,Седан,10500,2003,280.0,Передній,Автомат,3 л;Газ / Бензин,Чорний,Київ,,true
Lexus,GS 300,Седан,10500,2006,253.0,Повний,Автомат,3 л;Бензин,Чорний металік,Ніжин,,true
Lexus,RX 330,Позашляховик / Кросовер,10500,2004,320.0,Повний,Автомат,3.3 л;Газ / Бензин,Бежевий металік,Київ,,true
Lexus,RX 300,Позашляховик / Кросовер,10500,2003,242.0,Повний,Автомат,3 л (204 к.с. / 150 кВт);Газ / Бензин,Чорний металік,Ізмаїл,9,true
Lexus,GS 350,Седан,10500,2007,191.0,Повний,Типтронік,3.5 л;Бензин,Чорний,Одеса,,true
Lexus,RX 300,Унiверсал,10500,2001,190.0,Передній,Автомат,3 л;Газ / Бензин,Білий металік,Маріуполь,,true
Lexus,IS 220,Седан,10600,2008,220.0,,,2.2 л;Дизель,Сірий металік,Львів,1,true
Lexus,RX 300,Позашляховик / Кросовер,10600,2006,190.0,Повний,Автомат,3 л;Газ / Бензин,Чорний,Тернопіль,,true
Lexus,RX 300,Позашляховик / Кросовер,10650,2004,269.0,Повний,Автомат,3 л;Газ / Бензин,Бежевий металік,Чернігів,2,true
Lexus,RX 330,Позашляховик / Кросовер,10700,2003,203.0,Повний,Автомат,3.3 л;Газ / Бензин,Бежевий,Харків,2,true
Lexus,RX 300,Позашляховик / Кросовер,10700,2003,230.0,Повний,Автомат,3 л;Газ / Бензин,Чорний металік,Умань,,true
Lexus,RX 330,Позашляховик / Кросовер,10700,2005,160.0,Повний,Автомат,Бензин,Сірий металік,Одеса,,true
Lexus,RX 300,Позашляховик / Кросовер,10800,2003,315.0,Повний,Автомат,3 л (205 к.с. / 151 кВт);Газ / Бензин,Сірий металік,Рівне,,true
Lexus,ES 350,Седан,10800,2008,230.0,,Автомат,3.5 л;Газ / Бензин,Червоний,Київ,4,true
Lexus,IS 300,Седан,10800,2008,228.0,Задній,Автомат,3 л;Газ / Бензин,Чорний металік,Нова Каховка,4,true
Lexus,RX 330,Позашляховик / Кросовер,10800,2005,227.0,Повний,Автомат,3.3 л (236 к.с. / 174 кВт);Газ / Бензин,Сірий металік,Одеса,3,true
Lexus,IS 300,Седан,10800,2008,204.0,Задній,Автомат,3 л;Газ / Бензин,Червоний,Рубіжне,4,true
Lexus,RX 300,Позашляховик / Кросовер,10800,2005,240.0,,Автомат,3 л;Газ / Бензин,Сірий,Дніпро (Дніпропетровськ),3,true
Lexus,LS 460,Седан,10800,2007,117.0,Задній,Автомат,4.6 л;Бензин,Чорний металік,Миколаїв,7,true
Lexus,RX 300,Позашляховик / Кросовер,10800,2003,180.0,Повний,Автомат,3 л (220 к.с. / 162 кВт);Газ / Бензин,Синій,Дніпро (Дніпропетровськ),5,true
Lexus,RX 300,Позашляховик / Кросовер,10850,2004,269.0,Повний,Автомат,3 л;Газ / Бензин,Чорний,Київ,2,true
Lexus,IS 300,Седан,10900,2009,141.0,Задній,Автомат,3 л;Бензин,Чорний,Одеса,,true
Lexus,GS 350,Седан,10900,2007,247.0,Повний,Автомат,3.5 л (277 к.с. / 204 кВт);Бензин,Білий металік,Київ,4,true
Lexus,IS 300,Седан,10900,2007,141.0,Задній,Автомат,3 л;Бензин,Бежевий,Дніпро (Дніпропетровськ),7,false
Lexus,GS 350,Седан,10990,2007,182.0,Повний,Автомат,3.5 л (350 к.с. / 257 кВт);Бензин,Сірий металік,Дніпро (Дніпропетровськ),4,true
