name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Chevrolet,Evanda,Седан,3900,2006,245.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Сірий металік,Київ,3,false
Chevrolet,Aveo,Седан,3900,2005,200.0,,Автомат,1.5 л;Газ / Бензин,Чорний,Васильків,2,true
Chevrolet,Lacetti,Седан,3900,2004,304.0,Передній,Ручна / Механіка,1.4 л (96 к.с. / 71 кВт);Газ / Бензин,Синій,Київ,2,true
Chevrolet,Matiz,Хетчбек,3900,2008,122.0,Передній,Ручна / Механіка,1 л;Бензин,Червоний,Луцьк,,true
Chevrolet,Aveo,Хетчбек,3900,2008,190.0,Передній,Ручна / Механіка,1.5 л (86 к.с. / 63 кВт);Бензин,Синій металік,Київ,4,true
Chevrolet,Lacetti,Седан,3900,2005,157.0,Передній,Ручна / Механіка,1.6 л;Бензин,Синій,Запоріжжя,1,true
Chevrolet,Aveo,Седан,3900,2006,230.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий,Кривий Ріг,,true
Chevrolet,Aveo,Хетчбек,3900,2006,140.0,Передній,Ручна / Механіка,1.2 л (72 к.с. / 53 кВт);Бензин,Синій металік,Львів,,true
Chevrolet,Tacuma,Унiверсал,3900,2006,228.0,Передній,Автомат,2 л;Газ / Бензин,Сірий,Львів,2,true
Chevrolet,Aveo,Седан,3900,2006,250.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Помаранчевий металік,Ромни,,true
Chevrolet,Aveo,Хетчбек,3950,2009,170.0,Передній,Ручна / Механіка,1.2 л;Газ / Бензин,Білий металік,Хмельницький,,true
Chevrolet,Aveo,Хетчбек,3950,2008,158.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Синій металік,Новоград-Волинський,3,true
Chevrolet,Tacuma,Хетчбек,3950,2004,140.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Синій металік,Вінниця,2,true
Chevrolet,Aveo,Седан,3950,2006,181.0,Передній,Ручна / Механіка,1.5 л;Бензин,Червоний металік,Тернопіль,2,true
Chevrolet,Aveo,Седан,3950,2005,221.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Синій металік,Кременчук,,true
Chevrolet,Aveo,Хетчбек,3950,2009,172.0,Передній,Ручна / Механіка,Бензин,Синій металік,Луцьк,,true
Chevrolet,Aveo,Хетчбек,3950,2006,232.0,Передній,Ручна / Механіка,1.5 л;Бензин,Жовтий металік,Одеса,2,true
Chevrolet,Aveo,Седан,3950,2005,209.0,Передній,,1.5 л;Газ / Бензин,Синій,Лисичанськ,,true
Chevrolet,Lacetti,Хетчбек,3950,2008,300.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Червоний металік,Нова Ушиця,4,true
Chevrolet,Aveo,Седан,3950,2006,120.0,Передній,Ручна / Механіка,(1.5 к.с. / 1 кВт);Бензин,Сірий металік,Христинівка,,true
Chevrolet,Aveo,Седан,3980,2005,132.0,Передній,Ручна / Механіка,1.5 л;Бензин,Чорний,Хуст,2,true
Chevrolet,Aveo,Хетчбек,3999,2004,126.0,Передній,Ручна / Механіка,1.2 л (72.08 к.с. / 53 кВт);Бензин,Жовтий металік,Житомир,,true
Chevrolet,Evanda,Седан,3999,2004,200.0,,Ручна / Механіка,2 л;Бензин,Зелений металік,Біла Церква,,true
Chevrolet,Aveo,Седан,3999,2006,200.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Жовтий металік,Херсон,3,true
Chevrolet,Aveo,Хетчбек,3999,2007,124.0,Передній,Ручна / Механіка,1.5 л;Бензин,Червоний,Одеса,1,true
Chevrolet,Aveo,Хетчбек,3999,2009,195.0,,,1.2 л;Бензин,Синій металік,Рівне,1,true
Chevrolet,Aveo,Седан,3999,2005,106.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Синій металік,Харків,1,true
Chevrolet,Aveo,Седан,3999,2006,167.0,Передній,Автомат,1.5 л;Газ / Бензин,Синій металік,Харків,4,true
Chevrolet,Aveo,Седан,3999,2007,223.0,Передній,Ручна / Механіка,Бензин,Сірий металік,Прилуки,,true
Chevrolet,Lacetti,Хетчбек,3999,2006,310.0,Передній,Ручна / Механіка,1.6 л;Бензин,Чорний,Київ,2,true
Chevrolet,Aveo,Седан,3999,2005,150.0,Передній,Ручна / Механіка,1.5 л;Бензин,Сірий,Миколаїв,4,true
Chevrolet,Aveo,Хетчбек,3999,2009,127.0,Передній,Ручна / Механіка,1.2 л;Бензин,Синій металік,Луцьк,,true
Chevrolet,Tacuma,Мінівен,3999,2005,190.0,Передній,Автомат,2 л;Газ / Бензин,Синій,Вінниця,5,true
Chevrolet,Aveo,Хетчбек,3999,2008,159.0,Передній,Ручна / Механіка,1.5 л;Бензин,Білий,Київ,3,true
Chevrolet,Tacuma,Унiверсал,4000,2006,260.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Чорний,Новодністровськ,4,true
Chevrolet,Tacuma,Унiверсал,4000,2004,220.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Зелений,Ірпінь,3,true
Chevrolet,Lacetti,Седан,4000,2006,243.0,Передній,Ручна / Механіка,(109 к.с. / 80 кВт);Бензин,Синій металік,Київ,,true
Chevrolet,Aveo,Хетчбек,4000,2006,140.0,,Ручна / Механіка,1.5 л (84 к.с. / 62 кВт);Бензин,,Дніпро (Дніпропетровськ),,true
Chevrolet,Aveo,Інший,4000,2006,250.0,,Ручна / Механіка,1.5 л;Бензин,Білий,Луцьк,3,true
Chevrolet,Aveo,Седан,4000,2005,168.0,,Ручна / Механіка,1.5 л;Бензин,Синій,Дніпро (Дніпропетровськ),3,true
Chevrolet,Aveo,Седан,4000,2007,160.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Помаранчевий металік,Харків,,true
Chevrolet,Aveo,Седан,4000,2008,220.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Білий,Іллінці,2,true
Chevrolet,Lacetti,Седан,4000,2006,183.0,Передній,Ручна / Механіка,1.8 л;Газ / Бензин,Сірий,Житомир,4,true
Chevrolet,Aveo,Седан,4000,2006,170.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий,Долина,3,true
Chevrolet,Niva,Позашляховик / Кросовер,4000,2004,160.0,,,1.7 л;Бензин,Бежевий,Млинів,2,true
Chevrolet,Kalos,Хетчбек,4000,2007,146.0,Передній,Ручна / Механіка,1.2 л;Бензин,Червоний,Луцьк,,true
Chevrolet,Niva,Позашляховик / Кросовер,4000,2004,121.0,Повний,Ручна / Механіка,1.7 л;Бензин,Сірий,Воловець,,true
Chevrolet,Aveo,Седан,4000,2007,114.0,Передній,Ручна / Механіка,(86 к.с. / 63 кВт);Газ / Бензин,Сірий,Вишневе,,true
Chevrolet,Tacuma,Мінівен,4000,2005,160.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Зелений,Харків,1,true
Chevrolet,Aveo,Седан,4000,2007,563.0,Передній,Ручна / Механіка,Газ / Бензин,Чорний,Боярка,,true
Chevrolet,Aveo,Седан,4000,2008,261.0,Передній,Ручна / Механіка,1.6 л;Бензин,Сірий,Чернівці,2,true
Chevrolet,Niva,Позашляховик / Кросовер,4000,2006,155.0,Повний,Ручна / Механіка,1.7 л;Бензин,Сірий металік,Кропивницький (Кіровоград),2,true
Chevrolet,Aveo,Хетчбек,4000,2006,208.0,Передній,,1.5 л;Газ / Бензин,Чорний,Стрий,,true
Chevrolet,Aveo,Седан,4000,2006,163.0,Передній,Ручна / Механіка,(1.5 к.с. / 1 кВт),Синій,Мукачеве,,true
Chevrolet,Aveo,Хетчбек,4000,2005,190.0,Передній,Автомат,1.5 л;Газ / Бензин,Сірий,П'ятихатки,1,true
Chevrolet,Lacetti,Хетчбек,4000,2004,196.0,Передній,Ручна / Механіка,1.6 л (109 к.с. / 80 кВт);Бензин,Сірий металік,Київ,2,true
Chevrolet,Evanda,Седан,4000,2006,185.0,Передній,Автомат,2.5 л;Газ / Бензин,Чорний,Вінниця,5,true
Chevrolet,Lacetti,Седан,4000,2005,245.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Бежевий,Київ,2,true
Chevrolet,Lacetti,Унiверсал,4000,2005,175.0,Передній,Ручна / Механіка,1.8 л;Газ / Бензин,Червоний,Буча,,true
Chevrolet,Aveo,Хетчбек,4000,2007,189.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Помаранчевий,Зміїв,2,true
Chevrolet,Aveo,Седан,4000,2005,197.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Чорний металік,Кременчук,,true
Chevrolet,Lacetti,Седан,4000,2008,230.0,Передній,Ручна / Механіка,1.6 л (115 к.с. / 85 кВт);Газ / Бензин,Сірий металік,Київ,,true
Chevrolet,Aveo,Хетчбек,4000,2007,220.0,Передній,Ручна / Механіка,1.6 л (106 к.с. / 78 кВт);Газ / Бензин,Синій,Київ,2,true
Chevrolet,Aveo,Хетчбек,4000,2008,221.0,Передній,Ручна / Механіка,1.49 л;Газ / Бензин,Сірий металік,Миколаїв,2,true
Chevrolet,Lacetti,Хетчбек,4000,2006,256.0,,Ручна / Механіка,1.8 л;Бензин,Сірий,Дніпро (Дніпропетровськ),3,true
Chevrolet,Aveo,Хетчбек,4000,2005,240.0,Передній,Ручна / Механіка,1.6 л (96 к.с. / 71 кВт);Газ / Бензин,Червоний,Кропивницький (Кіровоград),,true
Chevrolet,Lacetti,Унiверсал,4000,2005,240.0,Передній,Ручна / Механіка,1.8 л;Газ / Бензин,Червоний,Хмельницький,2,true
Chevrolet,Aveo,Седан,4000,2007,172.0,Передній,Ручна / Механіка,(1500 к.с. / 1103 кВт);Бензин,Чорний металік,Рівне,,true
Chevrolet,Aveo,Хетчбек,4000,2005,197.0,Передній,Ручна / Механіка,1.5 л;Бензин,Зелений,Київ,4,true
Chevrolet,Aveo,Седан,4000,2007,222.0,Передній,Ручна / Механіка,Газ / Бензин,Білий,Бахмут (Артемівськ),,true
Chevrolet,Lacetti,Седан,4000,2007,100.0,,,1.6 л;Газ / Бензин,Бежевий,Київ,2,true
Chevrolet,Lacetti,Седан,4000,2006,290.0,Передній,Ручна / Механіка,Бензин,Помаранчевий,Харків,,true
Chevrolet,Aveo,Седан,4000,2005,220.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Помаранчевий,Лохвиця,3,true
Chevrolet,Aveo,Седан,4000,2006,200.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Чорний,Одеса,,false
Chevrolet,Aveo,Хетчбек,4000,2007,241.0,Передній,Ручна / Механіка,1.5 л (115.6 к.с. / 85 кВт);Газ / Бензин,Чорний,Біла Церква,5,true
Chevrolet,Aveo,Седан,4000,2005,145.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Червоний,Кривий Ріг,3,true
Chevrolet,Aveo,Седан,4000,2004,160.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий металік,Нікополь,3,true
Chevrolet,Aveo,Хетчбек,4000,2005,150.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Червоний металік,Лозова,3,true
Chevrolet,Aveo,Седан,4000,2005,99.0,Передній,Ручна / Механіка,1.5 л;Бензин,Червоний,Одеса,2,true
Chevrolet,Aveo,Хетчбек,4000,2006,170.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий металік,Новомосковськ,2,true
Chevrolet,Aveo,Седан,4000,2005,154.0,Передній,Ручна / Механіка,1.5 л;Бензин,Червоний,Дніпро (Дніпропетровськ),2,true
Chevrolet,Lacetti,Седан,4000,2007,370.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Червоний,Дніпро (Дніпропетровськ),,true
Chevrolet,Lacetti,Седан,4000,2007,229.0,Передній,Ручна / Механіка,1.6 л (109 к.с. / 80 кВт);Газ / Бензин,Зелений,Київ,,true
Chevrolet,Aveo,Седан,4000,2006,190.0,Передній,Ручна / Механіка,Газ / Бензин,Червоний,Глухів,,true
Chevrolet,Aveo,Седан,4000,2006,420.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Червоний,Київ,,true
Chevrolet,Aveo,Седан,4000,2004,320.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Чорний металік,Запоріжжя,4,true
Chevrolet,Tacuma,Седан,4000,2006,174.0,Передній,Ручна / Механіка,1.6 л;Бензин,Зелений металік,Гайсин,2,true
Chevrolet,Aveo,Хетчбек,4000,2006,187.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий,Харків,3,true
Chevrolet,Lacetti,Хетчбек,4000,2006,155.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Червоний металік,Радехів,1,true
Chevrolet,Aveo,Седан,4000,2007,263.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Чорний,Київ,7,true
Chevrolet,Lacetti,Седан,4000,2006,181.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Чорний металік,Сарни,2,true
Chevrolet,Aveo,Седан,4000,2005,166.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Чорний,Бердянськ,1,true
Chevrolet,Aveo,Седан,4000,2007,235.0,Передній,Ручна / Механіка,1.5 л;Бензин,Червоний,Дніпро (Дніпропетровськ),4,true
Chevrolet,Lacetti,Хетчбек,4000,2005,300.0,Передній,Автомат,1.8 л;Газ / Бензин,Чорний,Бровари,5,true
Chevrolet,Aveo,Седан,4000,2006,168.0,Передній,,1.5 л;Газ / Бензин,Сірий,Київ,3,true
Chevrolet,Nubira,Седан,4000,2004,310.0,Передній,Ручна / Механіка,1.8 л;Газ / Бензин,Чорний металік,Ізяслав,5,true
Chevrolet,Aveo,Седан,4000,2008,189.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Чорний,Балта,3,true
Chevrolet,Tacuma,Мінівен,4000,2004,175.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Зелений металік,Миргород,4,true
Chevrolet,Aveo,Седан,4000,2007,200.0,Передній,Ручна / Механіка,1.6 л (149.6 к.с. / 110 кВт);Бензин,Сірий,Умань,1,true
Chevrolet,Evanda,Седан,4000,2005,246.0,Передній,Ручна / Механіка,2 л (178 к.с. / 131 кВт);Газ / Бензин,Сірий,Богородчани,6,true
Chevrolet,Aveo,Седан,4000,2008,230.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Чорний металік,Хмельницький,4,true
Chevrolet,Aveo,Седан,4000,2006,349.0,Передній,Ручна / Механіка,1.5 л (85 к.с. / 63 кВт);Газ / Бензин,Чорний,Київ,3,true
Chevrolet,Kalos,Хетчбек,4000,2007,196.0,Передній,,1.1 л;Газ / Бензин,Синій,Біла Церква,2,true
Chevrolet,Aveo,Седан,4000,2007,173.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Синій,Ужгород,6,true
Chevrolet,Evanda,Седан,4000,2005,158.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Сірий,Лубни,3,true
Chevrolet,Aveo,Седан,4001,2009,160.0,Передній,Ручна / Механіка,1.5 л;Бензин,,Київ,,true
Chevrolet,Aveo,Хетчбек,4050,2004,115.0,,,1.5 л;Газ / Бензин,Синій,Нікополь,1,true
Chevrolet,Aveo,Седан,4099,2008,91.0,Передній,Ручна / Механіка,1.2 л;Бензин,Червоний,Жовква,1,true
Chevrolet,Aveo,Седан,4100,2006,235.0,Передній,Ручна / Механіка,1.5 л;Бензин,Сірий металік,Білопілля,3,true
Chevrolet,Lacetti,Седан,4100,2006,262.0,Передній,Ручна / Механіка,1.8 л;Газ / Бензин,Сірий металік,Бердичів,1,true
Chevrolet,Aveo,Хетчбек,4100,2010,163.0,Передній,Ручна / Механіка,1.2 л (84 к.с. / 62 кВт);Бензин,Сірий металік,Кременець,1,true
Chevrolet,Lacetti,Седан,4100,2004,289.0,Передній,,1.8 л;Газ / Бензин,Чорний металік,Краматорськ,3,true
Chevrolet,Aveo,Седан,4100,2006,173.0,Передній,,1.5 л (2.04 к.с. / 2 кВт);Газ / Бензин,Помаранчевий металік,Прилуки,3,true
Chevrolet,Lacetti,Седан,4100,2004,313.0,Передній,Ручна / Механіка,1.6 л (1.6 к.с. / 1 кВт);Газ / Бензин,Зелений металік,Івано-Франківськ,3,true
Chevrolet,Aveo,Хетчбек,4100,2005,210.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Білий,Чернігів,3,true
Chevrolet,Aveo,Седан,4100,2007,260.0,,,1.1 л (72.08 к.с. / 53 кВт);Газ / Бензин,Сірий металік,Хуст,1,true
Chevrolet,Aveo,Седан,4100,2008,200.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Червоний металік,Запоріжжя,5,true
Chevrolet,Tacuma,Мінівен,4100,2005,107.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий,Київ,2,true
Chevrolet,Aveo,Седан,4100,2008,225.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий,Ніжин,2,true
Chevrolet,Tacuma,Мінівен,4100,2005,221.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Бежевий металік,Луцьк,4,true
Chevrolet,Niva,Позашляховик / Кросовер,4100,2011,35.0,Повний,Ручна / Механіка,1.7 л;Газ / Бензин,Сірий металік,Сміла,1,true
Chevrolet,Aveo,Седан,4100,2006,185.0,Передній,Ручна / Механіка,1.5 л (86 к.с. / 63 кВт);Бензин,Чорний металік,Запоріжжя,4,true
Chevrolet,Aveo,Седан,4100,2011,167.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Помаранчевий,Дніпро (Дніпропетровськ),4,true
Chevrolet,Aveo,Седан,4100,2007,152.0,Передній,Ручна / Механіка,1.5 л (95 к.с. / 70 кВт);Газ / Бензин,Сірий металік,Чернівці,,true
Chevrolet,Aveo,Седан,4100,2006,197.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Жовтий,Київ,,true
Chevrolet,Aveo,Седан,4100,2006,197.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Синій,Київ,2,true
Chevrolet,Lacetti,Хетчбек,4100,2006,155.0,Передній,Ручна / Механіка,1.6 л;Бензин,Синій металік,Гнівань,1,true
Chevrolet,Aveo,Седан,4100,2005,276.0,Передній,Ручна / Механіка,1.5 л;Бензин,Синій металік,Дніпро (Дніпропетровськ),1,true
Chevrolet,Aveo,Седан,4100,2005,177.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Синій металік,Бершадь,4,true
Chevrolet,Aveo,Хетчбек,4100,2008,143.0,,Ручна / Механіка,1.2 л (85 к.с. / 63 кВт);Бензин,,Київ,,true
Chevrolet,Aveo,Хетчбек,4100,2006,99.0,Передній,Ручна / Механіка,1.5 л;Бензин,Помаранчевий,Полтава,1,true
Chevrolet,Lacetti,Унiверсал,4100,2005,200.0,Передній,Ручна / Механіка,1.8 л;Газ / Бензин,Зелений металік,Запоріжжя,1,true
Chevrolet,Aveo,Хетчбек,4100,2005,125.0,,,1.5 л;Газ / Бензин,Сірий,Снятин,2,true
Chevrolet,Niva,Позашляховик / Кросовер,4100,2004,150.0,Повний,Ручна / Механіка,1.7 л,Сірий металік,Попасна,,true
Chevrolet,Tacuma,Унiверсал,4100,2005,170.0,Передній,Ручна / Механіка,1.6 л (105 к.с. / 77 кВт);Газ / Бензин,Сірий,Івано-Франківськ,4,true
Chevrolet,Aveo,Хетчбек,4100,2008,156.0,Передній,Ручна / Механіка,1.49 л;Бензин,Сірий металік,Мала Виска,,true
Chevrolet,Aveo,Хетчбек,4100,2005,144.0,Передній,Ручна / Механіка,1.4 л;Газ / Бензин,Чорний металік,Харків,,true
Chevrolet,Lacetti,Седан,4100,2004,294.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Синій,Полтава,3,true
Chevrolet,Aveo,Хетчбек,4100,2007,256.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Синій металік,Запоріжжя,3,true
Chevrolet,Tacuma,Унiверсал,4100,2005,273.0,Передній,Автомат,2 л (121 к.с. / 89 кВт);Газ / Бензин,Сірий металік,Київ,1,true
Chevrolet,Aveo,Седан,4100,2006,98.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Синій,Охтирка,1,true
Chevrolet,Lacetti,Хетчбек,4100,2005,320.0,,Автомат,1.8 л;Газ / Бензин,Червоний,Одеса,,true
Chevrolet,Aveo,Седан,4100,2007,152.0,Передній,Ручна / Механіка,1.5 л;Бензин,Сірий,Дніпро (Дніпропетровськ),,true
Chevrolet,Lacetti,Седан,4100,2007,255.0,Передній,,1.8 л;Газ / Бензин,Сірий,Харків,3,true
Chevrolet,Aveo,Хетчбек,4100,2005,148.0,Передній,Ручна / Механіка,1.5 л;Бензин,Сірий,Дніпро (Дніпропетровськ),3,true
Chevrolet,Aveo,Хетчбек,4100,2006,141.0,Передній,Ручна / Механіка,1.5 л;Бензин,Чорний металік,Львів,,true
Chevrolet,Evanda,Седан,4100,2006,295.0,Передній,Автомат,2 л;Газ / Бензин,Сірий,Бахмут (Артемівськ),3,true
Chevrolet,Aveo,Седан,4100,2006,277.0,Передній,Ручна / Механіка,1.5 л;Бензин,Червоний,Самбір,3,true
Chevrolet,Matiz,Хетчбек,4100,2009,85.0,Передній,Ручна / Механіка,0.8 л;Газ / Бензин,Білий,Житомир,1,true
Chevrolet,Lacetti,Седан,4100,2005,239.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий металік,Київ,,true
Chevrolet,Aveo,Седан,4100,2005,158.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Зелений металік,Миргород,2,true
Chevrolet,Aveo,Седан,4100,2007,265.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Помаранчевий металік,Конотоп,,true
Chevrolet,Aveo,Седан,4100,2007,170.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Синій,Київ,,true
Chevrolet,Lacetti,Седан,4100,2006,198.0,Передній,Ручна / Механіка,1.6 л (1598 к.с. / 1175 кВт);Газ / Бензин,Бежевий металік,Горішні Плавні (Комсомольськ),3,true
Chevrolet,Lacetti,Хетчбек,4100,2005,173.0,,Ручна / Механіка,1.4 л;Газ / Бензин,Сірий металік,Дрогобич,1,true
Chevrolet,Lacetti,Хетчбек,4100,2006,198.0,Передній,Ручна / Механіка,1.4 л;Бензин,Сірий,Бахмач,,true
Chevrolet,Lacetti,Седан,4100,2005,247.0,,,1.8 л;Газ / Бензин,Зелений,Конотоп,3,true
Chevrolet,Lacetti,Седан,4100,2012,319.0,Передній,Ручна / Механіка,1.8 л;Бензин,Сірий металік,Київ,,true
Chevrolet,Nubira,Седан,4100,2004,370.0,,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий,Гадяч,4,true
Chevrolet,Lacetti,Седан,4100,2007,202.0,Передній,Ручна / Механіка,1.6 л;Бензин,Сірий,Тернопіль,1,true
Chevrolet,Aveo,Седан,4100,2008,200.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий металік,Турка,1,true
Chevrolet,Niva,Позашляховик / Кросовер,4100,2005,220.0,Повний,Ручна / Механіка,1.7 л;Газ / Бензин,Сірий,Дніпро (Дніпропетровськ),5,true
Chevrolet,Aveo,Седан,4100,2006,112.0,Передній,Ручна / Механіка,1.4 л (127.84 к.с. / 94 кВт);Бензин,Червоний,Збараж,2,true
Chevrolet,Lacetti,Седан,4100,2004,214.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий,Хуст,,false
Chevrolet,Aveo,Седан,4111,2003,108.0,Передній,Ручна / Механіка,(83 к.с. / 61 кВт);Бензин,Сірий металік,Київ,,true
Chevrolet,Niva,Позашляховик / Кросовер,4150,2005,150.0,,Ручна / Механіка,1.7 л;Бензин,Сірий,Тячів,2,true
Chevrolet,Aveo,Седан,4150,2007,195.0,Передній,,1.6 л;Газ / Бензин,Сірий,Хмельницький,3,true
Chevrolet,Lacetti,Седан,4150,2005,291.0,Передній,Ручна / Механіка,1.8 л;Газ / Бензин,Синій,Київ,,true
Chevrolet,Aveo,Хетчбек,4150,2005,209.0,Передній,Автомат,1.4 л (86 к.с. / 63 кВт);Газ / Бензин,Зелений,Ірпінь,3,true
Chevrolet,Aveo,Седан,4150,2007,191.0,Передній,,1.5 л;Газ / Бензин,Червоний металік,Благовіщенське (Ульяновка),4,true
Chevrolet,Aveo,Седан,4150,2006,185.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Помаранчевий металік,Вінниця,,true
Chevrolet,Lacetti,Седан,4150,2005,260.0,,,1.6 л;Газ / Бензин,Зелений металік,Ужгород,3,true
Chevrolet,Lacetti,Седан,4150,2005,195.0,,Ручна / Механіка,1.6 л;Газ / Бензин,Чорний металік,Житомир,3,true
Chevrolet,Aveo,Седан,4150,2005,193.0,Передній,Ручна / Механіка,1.5 л (86 к.с. / 63 кВт);Газ / Бензин,Червоний,Харків,,true
Chevrolet,Aveo,Седан,4155,2008,240.0,,,1.6 л;Газ / Бензин,Синій,Київ,3,true
Chevrolet,Tacuma,Мінівен,4199,2005,214.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Червоний металік,Тернопіль,1,true
Chevrolet,Lacetti,Седан,4199,2004,257.0,Передній,Ручна / Механіка,1.8 л;Бензин,Червоний металік,Миколаїв,3,true
Chevrolet,Lacetti,Седан,4200,2005,260.0,Передній,Ручна / Механіка,1.6 л (110 к.с. / 81 кВт);Газ / Бензин,Сірий металік,Сарни,2,true
Chevrolet,Aveo,Седан,4200,2008,179.0,,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий металік,Черкаси,1,true
Chevrolet,Aveo,Хетчбек,4200,2007,139.0,Передній,Ручна / Механіка,Бензин,Чорний металік,Київ,,true
Chevrolet,Aveo,Седан,4200,2005,231.0,Передній,Ручна / Механіка,1.5 л;Бензин,Синій металік,Черкаси,3,true
Chevrolet,Aveo,Седан,4200,2006,200.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Синій,Очаків,5,true
Chevrolet,Lacetti,Седан,4200,2005,332.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Синій,Хмельницький,3,true
Chevrolet,Evanda,Седан,4200,2005,135.0,Передній,Ручна / Механіка,(131 к.с. / 96 кВт);Бензин,Бежевий,Нікополь,,true
Chevrolet,Aveo,Седан,4200,2007,200.0,,,1.6 л;Газ / Бензин,Сірий,Харків,,true
Chevrolet,Aveo,Седан,4200,2006,87.0,Передній,Ручна / Механіка,1.5 л;Бензин,Синій,Львів,2,true
Chevrolet,Lacetti,Седан,4200,2006,170.0,Передній,Ручна / Механіка,1.8 л;Бензин,Сірий,Львів,1,true
Chevrolet,Aveo,Седан,4200,2007,130.0,,Ручна / Механіка,1.5 л;Бензин,Синій,Чернівці,,true
Chevrolet,Evanda,Седан,4200,2004,350.0,,Автомат,2 л;Бензин,Сірий,Одеса,3,true
Chevrolet,Aveo,Хетчбек,4200,2004,177.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий,Біла Церква,,true
Chevrolet,Aveo,Седан,4200,2007,118.0,Передній,Ручна / Механіка,1.5 л;Бензин,Чорний металік,Надвірна,1,true
Chevrolet,Aveo,Седан,4200,2010,224.0,Передній,Ручна / Механіка,1.5 л;Газ / Бензин,Сірий металік,Тульчин,3,true
Chevrolet,Lacetti,Седан,4200,2005,241.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий,Київ,,true
Chevrolet,Nubira,Седан,4200,2004,265.0,Передній,Ручна / Механіка,1.8 л;Бензин,Сірий металік,Мерефа,,true
Chevrolet,Tacuma,Мінівен,4200,2007,260.0,Передній,Ручна / Механіка,2 л (121 к.с. / 89 кВт);Газ / Бензин,Сірий,Київ,2,false
